Age,Height,Weight,Foot,Country,Player_score
31,188,83,Left,Italy,60
31,185,80,Left,England,13
31,180,79,Left,Italy,1
31,188,86,Left,Italy,9
31,187,82,Left,Germany,76
31,188,83,Left,Germany,77
31,180,79,Left,Germany,80
31,187,79,Left,England,31
31,182,78,Left,Italy,11
31,187,82,Left,Germany,65
31,178,71,Left,England,10
31,185,72,Left,England,77
31,185,75,Left,England,95
31,188,83,Left,Italy,95
31,169,70,Left,Germany,20
31,183,73,Left,Italy,46
31,177,74,Left,Italy,44
31,181,70,Left,England,87
31,191,78,Left,Italy,61
31,183,75,Left,England,44
31,188,89,Left,Italy,98
31,183,80,Left,England,18
31,188,82,Left,Germany,56
31,187,73,Left,England,27
31,176,75,Left,England,33
31,180,74,Left,England,89
31,190,86,Left,Italy,52
31,184,83,Left,Germany,2
31,177,77,Left,Italy,90
31,184,86,Left,Italy,75
31,178,71,Left,Italy,61
31,176,75,Left,Italy,20
31,180,83,Left,England,39
31,187,73,Left,Italy,28
31,191,82,Left,England,15
31,188,85,Left,England,55
31,170,68,Left,Italy,98
31,182,80,Left,England,25
31,173,72,Left,Italy,59
31,180,75,Left,England,32
31,173,70,Left,Italy,89
31,178,75,Left,Germany,96
31,185,75,Left,England,15
31,183,72,Left,England,57
31,183,83,Left,England,85
31,184,80,Left,Italy,66
31,195,83,Left,Germany,39
31,175,71,Left,Italy,64
31,173,66,Left,England,71
31,174,70,Left,Italy,16
31,178,70,Left,Italy,69
31,183,67,Left,England,20
31,188,82,Left,Italy,0
31,178,70,Left,England,86
31,178,73,Left,England,7
31,177,70,Left,Italy,40
31,183,78,Left,England,46
31,185,78,Left,England,50
31,177,69,Left,Italy,64
31,191,83,Left,Germany,66
31,180,75,Left,England,22
31,173,67,Left,Germany,82
31,181,77,Left,Germany,90
31,186,82,Left,Germany,53
31,180,80,Left,Germany,74
31,168,65,Left,Germany,6
31,174,67,Left,England,91
31,183,72,Left,England,83
31,179,79,Left,Italy,58
31,193,83,Left,Germany,10
31,187,84,Left,Italy,72
31,187,78,Left,Italy,5
31,174,76,Left,England,45
31,179,71,Left,England,38
31,188,82,Left,Germany,4
31,187,79,Left,Italy,18
31,173,71,Left,Italy,43
31,191,85,Left,England,9
31,188,83,Left,Italy,64
31,188,77,Left,Germany,25
31,183,73,Left,Italy,20
31,178,83,Left,England,66
31,185,68,Left,Germany,56
31,182,79,Left,England,12
31,181,75,Left,England,59
31,187,82,Left,England,36
31,186,86,Left,England,2
31,183,75,Left,Germany,51
31,179,69,Left,Italy,68
31,183,80,Left,Germany,57
31,183,77,Left,Germany,86
31,186,80,Left,Germany,77
31,178,76,Left,England,40
31,186,76,Left,Italy,48
31,188,86,Left,Germany,51
31,176,72,Left,Germany,44
31,180,74,Left,Germany,72
31,180,72,Left,England,86
31,181,65,Left,Italy,65
31,174,62,Left,Germany,46
31,188,75,Left,Germany,97
31,187,82,Left,Germany,51
31,187,77,Left,Italy,77
31,193,88,Left,Italy,85
31,175,67,Left,Germany,54
31,177,76,Left,England,43
31,188,87,Left,Germany,73
31,198,96,Left,Germany,97
31,188,78,Left,England,51
31,178,70,Left,Italy,73
31,193,83,Left,England,73
31,180,73,Left,Germany,87
31,172,68,Left,England,46
31,189,76,Left,England,42
31,180,76,Left,Italy,23
31,179,74,Left,England,57
31,178,74,Left,England,30
31,182,72,Left,Germany,50
31,193,87,Left,Italy,21
31,188,84,Left,Germany,97
31,185,81,Left,Italy,32
31,171,66,Left,Italy,17
31,178,82,Left,England,75
31,191,82,Left,Italy,67
32,185,80,Right,England,41
32,187,85,Right,Italy,6
32,183,79,Right,England,23
32,193,92,Right,England,7
32,186,78,Right,Germany,24
32,191,84,Right,Italy,13
32,184,79,Right,Italy,53
32,175,73,Right,Italy,11
32,168,66,Right,England,60
32,183,77,Right,England,2
32,170,74,Right,England,25
32,180,72,Right,Italy,6
32,174,69,Right,England,49
32,179,67,Right,Germany,73
32,190,82,Right,Italy,62
32,184,75,Right,England,47
32,167,63,Right,Germany,34
32,191,81,Right,England,1
32,185,82,Right,Italy,54
32,183,79,Right,Italy,91
32,198,90,Right,Italy,36
32,180,76,Right,England,55
32,183,72,Right,Italy,92
32,190,83,Right,Italy,11
32,188,82,Right,England,7
32,179,78,Right,Italy,59
32,192,84,Right,Germany,35
32,182,83,Right,Germany,40
32,183,75,Right,Italy,20
32,177,72,Right,England,55
32,178,74,Right,Germany,75
32,191,85,Right,Germany,32
32,178,82,Right,Germany,86
32,167,60,Right,Germany,32
32,172,75,Right,England,81
32,188,82,Right,Italy,86
32,185,78,Right,Italy,26
32,178,70,Right,England,83
32,186,77,Right,Italy,44
32,171,67,Right,Germany,41
32,185,75,Right,Italy,49
32,188,89,Right,Germany,20
32,181,79,Right,Germany,24
32,170,66,Right,Italy,19
32,173,70,Right,Germany,4
32,184,77,Right,Germany,71
32,175,72,Right,England,99
32,177,75,Right,England,20
32,170,65,Right,Italy,9
32,187,82,Right,Italy,61
32,179,77,Right,England,19
32,185,80,Right,Germany,87
32,183,80,Right,Italy,83
32,189,80,Right,Italy,20
32,180,78,Right,England,27
32,175,74,Right,Germany,47
32,182,74,Right,Germany,68
32,183,90,Right,England,57
32,188,76,Right,England,52
32,173,75,Right,England,27
32,188,75,Right,Germany,29
32,180,76,Right,Germany,54
32,170,77,Right,England,26
32,178,70,Right,Germany,60
32,186,82,Right,England,75
32,185,84,Right,England,78
32,177,73,Right,Germany,28
32,182,78,Right,England,1
32,185,80,Right,Italy,27
32,175,72,Right,Germany,2
32,191,83,Right,England,38
32,185,84,Right,Italy,82
32,188,75,Right,Italy,55
32,173,70,Right,Italy,47
32,165,64,Right,England,75
32,187,86,Right,Italy,55
32,185,76,Right,England,61
32,185,80,Right,Germany,50
32,184,80,Right,Italy,59
32,182,79,Right,Italy,94
32,185,80,Right,Italy,45
32,186,79,Right,Italy,32
32,177,71,Right,England,9
32,185,78,Right,Germany,64
32,194,91,Right,Germany,73
32,181,74,Right,Italy,39
32,185,80,Right,England,64
32,180,79,Right,England,83
32,181,79,Right,Germany,55
32,178,70,Right,Italy,8
32,176,69,Right,England,95
32,176,75,Right,Germany,61
32,173,72,Right,Germany,88
32,193,95,Right,England,58
32,181,71,Right,Italy,24
32,188,75,Right,Germany,39
32,168,67,Right,Italy,89
32,178,76,Right,Italy,87
32,189,76,Right,Italy,35
32,190,83,Right,England,94
32,170,67,Right,England,99
32,188,78,Right,Germany,99
32,180,74,Right,Germany,32
32,186,85,Right,England,68
32,183,80,Right,Italy,7
32,185,85,Right,Germany,20
32,166,68,Right,England,27
32,192,88,Right,Italy,51
32,177,70,Right,England,57
32,189,80,Right,Germany,18
32,188,77,Right,Italy,6
32,183,80,Right,Italy,59
32,178,74,Right,Germany,50
32,182,77,Right,Italy,50
32,184,84,Right,Germany,16
32,176,73,Right,Italy,31
32,187,85,Right,Germany,23
32,193,93,Right,Italy,31
32,176,68,Right,England,41
32,179,79,Right,Italy,88
32,188,78,Right,Italy,48
32,179,74,Right,Italy,92
32,183,78,Right,England,48
32,170,65,Right,Italy,51
32,178,76,Right,Germany,44
32,180,77,Right,England,89
32,172,67,Right,Italy,71
32,186,82,Right,England,18
32,187,87,Right,England,33
32,194,86,Right,Italy,34
32,176,74,Right,Germany,31
32,173,72,Right,England,5
32,188,90,Right,England,7
32,178,70,Right,England,35
32,180,64,Right,Germany,67
32,183,78,Right,England,70
32,183,80,Right,Italy,44
32,185,79,Right,England,49
32,175,76,Right,Germany,30
32,191,92,Right,England,47
32,193,86,Right,Italy,57
32,184,77,Right,Germany,81
32,185,81,Right,Italy,73
32,190,81,Right,Germany,76
32,188,79,Right,England,19
32,191,85,Right,England,45
32,179,85,Right,Germany,82
32,190,86,Right,England,5
32,185,78,Right,Italy,78
32,187,87,Right,Germany,10
32,180,79,Right,Italy,38
32,180,74,Right,Italy,30
32,187,82,Right,Italy,0
32,183,77,Right,Germany,11
32,182,74,Right,Italy,11
32,188,88,Right,Italy,46
32,178,77,Right,England,52
32,192,85,Right,England,89
32,183,75,Right,England,8
32,180,82,Right,Italy,3
32,175,70,Right,Italy,80
32,185,73,Right,England,83
32,174,75,Right,Italy,32
32,185,77,Right,England,28
32,180,76,Right,England,17
32,182,71,Right,England,48
32,184,75,Right,Italy,67
32,180,79,Right,Germany,25
32,186,77,Right,Italy,92
32,181,73,Right,Italy,99
32,194,87,Right,Germany,86
32,195,91,Right,England,44
32,180,78,Right,Germany,22
32,181,81,Right,Italy,33
32,192,76,Right,Germany,8
32,186,79,Right,England,4
32,183,81,Right,Germany,61
32,172,62,Right,Germany,72
32,187,81,Right,Italy,23
32,178,73,Right,Germany,13
32,170,71,Right,Germany,6
32,190,78,Right,Italy,37
32,178,68,Right,England,91
32,189,85,Right,Italy,81
32,171,62,Right,Italy,17
32,190,82,Right,England,21
32,189,84,Right,Germany,76
32,178,77,Right,England,53
32,180,72,Right,Italy,57
32,182,73,Right,England,28
32,185,75,Right,England,72
32,186,81,Right,Germany,16
32,185,72,Right,England,1
32,192,84,Right,England,46
32,189,93,Right,Italy,73
32,179,74,Right,Italy,3
32,173,73,Right,England,6
32,167,64,Right,England,65
32,184,85,Right,England,62
32,175,72,Right,Germany,34
32,187,85,Right,England,20
32,190,88,Right,England,77
32,183,78,Right,England,7
32,190,82,Right,England,52
32,191,90,Right,Italy,8
32,178,63,Right,England,77
32,188,79,Right,Germany,79
32,170,65,Right,England,92
32,186,81,Right,Italy,58
32,184,83,Right,Germany,99
32,184,84,Right,Italy,76
32,183,78,Right,Italy,5
32,175,75,Right,Germany,40
32,183,80,Right,Italy,35
32,178,76,Right,Germany,85
32,174,72,Right,England,98
32,183,80,Right,England,13
32,179,69,Right,England,33
32,186,79,Right,Germany,61
32,185,70,Right,Italy,97
32,189,80,Right,Italy,1
32,181,75,Right,England,32
32,194,88,Right,Germany,33
32,168,71,Right,England,7
32,172,69,Right,Germany,79
32,176,65,Right,Italy,92
32,181,76,Right,Germany,2
32,178,80,Right,England,54
32,183,82,Right,Germany,99
32,194,90,Right,Germany,39
32,179,79,Right,Germany,29
32,189,80,Right,England,42
32,184,80,Right,England,35
32,183,74,Right,Italy,73
32,187,96,Right,Germany,95
32,178,73,Right,Germany,43
32,185,82,Right,Italy,57
32,175,72,Right,England,25
32,188,84,Right,England,42
32,170,68,Right,England,15
32,181,76,Right,England,73
32,184,72,Right,Italy,6
32,183,80,Right,Italy,52
32,172,70,Right,Germany,23
32,183,75,Right,England,80
32,178,71,Right,England,86
32,186,89,Right,Italy,58
32,187,85,Right,Germany,92
32,190,79,Right,Italy,61
32,195,87,Right,Germany,68
32,167,70,Right,Italy,26
32,178,74,Right,Italy,53
32,188,76,Right,England,70
32,175,68,Right,Germany,30
32,173,70,Right,Italy,40
32,194,82,Right,Italy,8
32,175,73,Right,Germany,11
32,176,73,Right,Germany,3
32,191,87,Right,England,28
32,180,83,Right,Germany,83
32,185,78,Right,Germany,34
32,170,65,Right,Italy,41
32,173,70,Right,Italy,72
32,168,72,Right,Italy,1
32,187,75,Right,Germany,57
32,191,82,Right,Italy,59
32,183,78,Right,Germany,75
32,179,82,Right,England,62
32,173,73,Right,Italy,67
32,180,74,Right,England,84
32,181,68,Right,Germany,72
32,183,82,Right,Germany,43
32,182,75,Right,Germany,37
32,178,80,Right,Italy,3
32,183,83,Right,Germany,15
32,179,77,Right,Italy,99
32,183,75,Right,England,1
32,187,89,Right,Germany,81
32,176,70,Right,Italy,2
32,177,78,Right,England,81
32,179,82,Right,Germany,52
32,190,84,Right,Germany,22
32,175,77,Right,Italy,40
32,177,68,Right,England,99
32,187,79,Right,Germany,44
32,179,75,Right,England,34
32,183,79,Right,England,88
32,185,82,Right,Germany,53
32,188,86,Right,Germany,81
32,185,72,Right,Italy,68
32,170,68,Right,Italy,27
32,169,68,Right,England,39
32,191,89,Right,England,44
32,182,82,Right,Germany,28
32,187,82,Right,Italy,75
32,185,83,Right,England,12
32,172,73,Right,Germany,61
32,176,70,Right,England,5
32,193,81,Right,Germany,87
32,190,86,Right,England,25
32,178,75,Right,England,10
32,184,82,Right,England,86
32,183,80,Right,Germany,85
32,190,86,Right,England,63
32,183,77,Right,Germany,74
32,181,75,Right,Italy,50
32,187,80,Right,Italy,76
32,170,68,Right,Italy,83
32,183,79,Right,England,88
32,184,84,Right,England,97
32,174,69,Right,England,67
32,193,88,Right,Germany,19
32,176,79,Right,England,13
32,180,73,Right,Italy,31
32,180,72,Right,Germany,20
32,184,81,Right,Italy,43
32,185,79,Right,Italy,2
32,183,81,Right,England,33
32,176,74,Right,Italy,14
32,181,77,Right,England,37
32,178,73,Right,Italy,7
32,183,79,Right,England,72
32,196,95,Right,England,12
32,181,79,Right,Italy,8
32,184,79,Right,England,68
32,180,70,Right,Germany,7
32,183,75,Right,Italy,67
32,185,80,Right,Germany,77
32,185,77,Right,Germany,35
32,177,72,Right,Germany,62
32,188,83,Right,England,39
32,185,70,Right,Italy,75
32,177,78,Right,Italy,81
32,183,72,Right,Italy,56
32,183,77,Right,England,12
32,196,92,Right,Italy,29
32,171,67,Right,England,65
32,183,81,Right,England,39
32,183,80,Left,England,79
32,178,67,Left,Germany,62
32,179,78,Left,England,85
32,186,80,Left,Germany,43
32,180,78,Left,Germany,32
32,185,75,Left,Germany,72
32,190,86,Left,Italy,94
32,187,73,Left,Germany,73
32,185,76,Left,Italy,52
32,190,78,Left,Germany,61
32,174,72,Left,England,35
32,175,67,Left,Germany,48
32,184,82,Left,Italy,58
32,183,71,Left,Germany,64
32,184,83,Left,Germany,19
32,175,73,Left,Italy,11
32,180,72,Left,Germany,80
32,187,78,Left,England,40
32,170,70,Left,Italy,95
32,185,69,Left,Italy,77
32,181,80,Left,Germany,47
32,195,88,Left,Germany,9
32,179,78,Left,England,33
32,182,78,Left,Germany,28
32,180,81,Left,Germany,8
32,175,72,Left,Germany,65
32,173,70,Left,Germany,29
32,187,82,Left,Germany,25
32,170,67,Left,Italy,34
32,172,69,Left,Italy,20
32,190,85,Left,Italy,56
32,182,73,Left,England,50
32,181,75,Left,Germany,13
32,174,72,Left,Germany,60
32,180,80,Left,Germany,75
32,181,86,Left,Germany,58
32,166,62,Left,Italy,5
32,176,73,Left,Italy,84
32,181,82,Left,Germany,25
32,187,74,Left,Italy,37
32,184,83,Left,England,85
32,179,72,Left,Germany,91
32,186,79,Left,England,9
32,181,80,Left,England,88
32,188,87,Left,England,15
32,188,90,Left,Italy,52
32,171,72,Left,Germany,96
32,180,81,Left,England,95
32,196,91,Left,Germany,69
32,183,77,Left,England,25
32,180,69,Left,Germany,94
32,176,74,Left,Italy,16
32,183,81,Left,Italy,25
32,191,84,Left,Italy,27
32,175,72,Left,Italy,85
32,174,67,Left,Italy,94
32,193,82,Left,England,96
32,187,85,Left,Italy,9
32,191,90,Left,England,40
32,191,85,Left,England,87
32,189,82,Left,Germany,11
32,186,79,Left,Germany,40
32,182,74,Left,England,52
32,184,82,Left,Italy,95
32,191,78,Left,Italy,58
32,191,90,Left,Italy,39
32,184,87,Left,Italy,84
32,180,88,Left,Germany,24
32,184,73,Left,England,63
32,185,72,Left,Germany,29
32,182,75,Left,England,5
32,181,81,Left,Italy,22
32,175,73,Left,England,95
32,179,73,Left,Italy,84
32,174,70,Left,Italy,23
32,190,85,Left,Italy,90
32,179,75,Left,England,88
32,185,85,Left,Italy,88
32,188,88,Left,Germany,96
32,184,77,Left,England,2
32,180,79,Left,Italy,62
32,178,70,Left,Germany,43
32,193,80,Left,Italy,34
32,183,77,Left,Germany,3
32,178,88,Left,Germany,90
32,173,64,Left,Italy,24
32,191,83,Left,England,67
32,175,70,Left,England,58
32,173,72,Left,Italy,17
32,180,75,Left,England,91
32,188,94,Left,Italy,25
32,191,89,Left,Italy,74
32,183,79,Left,England,85
32,178,74,Left,Germany,7
32,178,76,Left,Italy,54
32,180,81,Left,England,6
32,187,83,Left,Italy,59
32,181,75,Left,England,66
32,182,77,Left,Germany,37
32,183,79,Left,Italy,57
32,176,74,Left,England,34
32,185,79,Left,Italy,9
32,189,73,Left,Germany,13
32,177,69,Left,England,87
32,186,89,Left,Germany,26
32,171,68,Left,England,35
32,179,75,Left,Italy,5
32,179,72,Left,Germany,69
32,177,73,Left,Germany,66
32,184,75,Left,Italy,16
32,194,88,Left,England,54
32,188,87,Left,England,19
32,190,70,Left,Germany,44
32,180,74,Left,Germany,0
32,183,70,Left,Italy,56
32,170,65,Left,Germany,70
32,182,69,Left,England,54
32,167,68,Left,Germany,12
32,187,86,Left,Germany,72
32,178,74,Left,Italy,76
32,172,70,Left,Germany,85
32,173,69,Left,England,63
32,179,75,Left,Germany,49
32,178,70,Left,Germany,16
32,177,75,Left,Germany,99
32,171,71,Left,England,20
32,178,82,Left,Italy,71
32,187,81,Left,Italy,94
32,186,75,Left,Germany,16
32,190,80,Left,England,95
32,175,70,Left,Italy,53
32,178,69,Left,England,95
32,173,62,Left,Germany,85
32,176,77,Left,Germany,42
32,187,82,Left,Germany,61
32,191,85,Left,Italy,25
32,180,73,Left,England,10
32,181,74,Left,Germany,26
32,180,76,Left,Germany,56
32,181,75,Left,England,13
32,163,50,Left,Italy,65
32,188,86,Left,Germany,34
32,177,67,Left,Italy,57
32,176,75,Left,Italy,36
32,168,58,Left,Italy,7
32,186,78,Left,Germany,9
32,173,67,Left,Germany,84
32,187,84,Left,England,47
32,176,73,Left,Germany,15
32,181,85,Left,Germany,18
33,180,80,Right,Italy,49
33,171,68,Right,England,41
33,184,73,Right,Germany,63
33,182,74,Right,Germany,43
33,174,73,Right,England,10
33,170,72,Right,Italy,5
33,184,83,Right,Germany,71
33,175,67,Right,Germany,23
33,185,91,Right,England,28
33,182,75,Right,Germany,34
33,188,85,Right,Germany,71
33,180,74,Right,Germany,25
33,182,79,Right,England,14
33,189,82,Right,Germany,43
33,186,78,Right,Germany,71
33,182,75,Right,Italy,39
33,173,78,Right,Italy,20
33,193,79,Right,England,3
33,189,84,Right,Italy,26
33,186,86,Right,Germany,38
33,187,81,Right,Italy,79
33,184,76,Right,Italy,57
33,181,74,Right,England,42
33,176,70,Right,Italy,96
33,187,76,Right,Germany,35
33,190,84,Right,Germany,82
33,171,72,Right,England,43
33,184,84,Right,Italy,33
33,176,77,Right,Italy,59
33,173,73,Right,England,46
33,185,81,Right,Italy,22
33,192,80,Right,Italy,86
33,194,88,Right,England,25
33,177,74,Right,Italy,35
33,178,70,Right,Germany,46
33,186,80,Right,Germany,22
33,194,89,Right,Germany,59
33,183,80,Right,England,50
33,178,74,Right,Italy,70
33,180,72,Right,Italy,46
33,174,71,Right,Italy,38
33,191,90,Right,England,97
33,187,71,Right,England,42
33,186,101,Right,Germany,28
33,177,75,Right,Germany,48
33,174,71,Right,Germany,34
33,165,68,Right,Germany,23
33,178,71,Right,Italy,9
33,183,83,Right,Germany,40
33,191,81,Right,England,55
33,176,76,Right,Italy,47
33,179,74,Right,England,54
33,187,82,Right,England,75
33,174,74,Right,Italy,73
33,177,75,Right,England,98
33,188,83,Right,England,55
33,176,76,Right,Germany,58
33,177,72,Right,England,0
33,185,76,Right,Germany,35
33,195,92,Right,Germany,32
33,174,72,Right,Italy,35
33,180,78,Right,Germany,52
33,188,78,Right,England,88
33,177,75,Right,Italy,1
33,170,67,Right,England,84
33,187,76,Right,Italy,95
33,190,88,Right,England,99
33,188,82,Right,Germany,7
33,189,85,Right,England,39
33,178,75,Right,Italy,10
33,188,77,Right,Italy,35
33,180,75,Right,England,21
33,172,66,Right,Germany,53
33,178,65,Right,Germany,28
33,172,71,Right,Germany,60
33,172,72,Right,Italy,59
33,172,72,Right,England,68
33,185,83,Right,Germany,24
33,178,83,Right,Germany,32
33,187,84,Right,Italy,74
33,177,70,Right,Germany,87
33,187,78,Right,England,7
33,188,82,Right,England,28
33,176,77,Right,England,53
33,190,88,Right,England,23
33,183,79,Right,Italy,91
33,178,75,Right,Italy,4
33,177,70,Right,England,66
33,188,77,Right,Italy,46
33,187,87,Right,Italy,3
33,175,65,Right,Italy,70
33,183,79,Right,Italy,99
33,187,82,Right,Italy,77
33,186,81,Right,England,78
33,170,67,Right,England,32
33,184,75,Right,England,99
33,188,78,Right,Germany,72
33,190,88,Right,Germany,7
33,184,83,Right,Germany,84
33,184,76,Right,England,82
33,192,79,Right,Italy,2
33,170,67,Right,England,14
33,180,74,Right,Italy,9
33,187,82,Right,Italy,72
33,191,93,Right,Germany,29
33,169,66,Right,England,11
33,181,74,Right,Germany,86
33,175,75,Right,England,62
33,183,79,Right,Germany,74
33,182,78,Right,England,86
33,177,72,Right,Germany,14
33,170,67,Right,England,29
33,180,74,Right,Italy,73
33,190,81,Right,Italy,25
33,169,66,Right,Italy,73
33,181,74,Right,England,65
33,177,70,Right,Italy,26
33,175,75,Right,England,43
33,180,74,Right,England,56
33,179,75,Right,England,26
33,170,67,Right,England,21
33,192,79,Right,Germany,16
33,185,81,Right,Germany,31
33,180,74,Right,Germany,66
33,177,72,Right,England,59
33,186,75,Right,Italy,66
33,182,81,Right,Germany,53
33,180,80,Right,Germany,50
33,188,82,Right,Germany,38
33,193,90,Right,Germany,98
33,188,76,Right,Italy,64
33,195,100,Right,England,48
33,178,72,Right,England,6
33,185,80,Right,Italy,17
33,173,64,Right,Germany,17
33,185,78,Right,Italy,61
33,187,91,Right,Italy,45
33,176,75,Right,England,52
33,170,68,Right,England,60
33,170,68,Right,Italy,29
33,186,74,Right,Italy,21
33,187,79,Right,Italy,19
33,185,81,Right,Italy,35
33,186,75,Right,Italy,98
33,182,82,Right,Germany,90
33,185,80,Right,Germany,92
33,170,72,Right,Germany,35
33,173,64,Right,Germany,99
33,189,80,Right,Germany,46
33,186,74,Right,Italy,21
33,175,65,Right,England,82
33,191,85,Right,Italy,84
33,175,73,Right,England,88
33,180,75,Right,England,82
33,183,71,Right,Germany,77
33,183,79,Right,Germany,32
33,185,84,Right,Germany,23
33,187,82,Right,Germany,87
33,175,73,Right,Italy,38
33,180,75,Right,England,24
33,179,73,Right,England,22
33,183,78,Right,Germany,31
33,180,69,Right,Germany,13
33,187,82,Right,Germany,45
33,185,78,Right,England,26
33,185,81,Right,Italy,84
33,192,90,Right,Germany,21
33,189,80,Right,England,26
33,170,68,Right,Germany,46
33,176,60,Right,Italy,84
33,183,73,Right,Germany,36
33,174,68,Right,Italy,87
33,187,79,Right,Italy,22
33,168,69,Right,England,87
33,187,82,Right,England,36
33,186,75,Right,Italy,11
33,174,73,Right,Germany,23
33,185,77,Right,Italy,74
33,176,75,Right,Germany,1
33,177,69,Right,Germany,32
33,183,74,Right,England,84
33,190,80,Right,Italy,31
33,176,76,Right,Germany,94
33,182,81,Right,England,7
33,180,80,Right,Germany,14
33,174,72,Right,England,67
33,172,64,Right,England,40
33,185,80,Right,Germany,7
33,177,73,Right,England,95
33,190,87,Right,Italy,8
33,181,79,Right,Germany,54
33,187,81,Right,England,27
33,180,66,Right,Germany,57
33,182,78,Right,England,20
33,191,90,Right,Germany,64
33,177,73,Right,Italy,7
33,181,80,Right,Germany,29
33,181,74,Right,Italy,21
33,176,75,Right,Italy,20
33,176,73,Right,England,52
33,176,76,Right,Germany,46
33,182,78,Right,Italy,17
33,190,92,Right,Italy,72
33,193,83,Right,England,87
33,185,81,Right,England,85
33,170,68,Right,Germany,96
33,172,69,Right,Germany,92
33,183,80,Right,England,29
33,181,80,Right,Germany,28
33,176,73,Right,Germany,93
33,181,80,Right,Italy,80
33,178,80,Right,Italy,11
33,191,88,Right,Germany,40
33,172,67,Right,Germany,88
33,192,88,Right,Italy,53
33,183,72,Right,Italy,7
33,184,75,Right,England,90
33,187,80,Right,Germany,73
33,183,75,Right,Italy,1
33,186,81,Right,Italy,41
33,177,69,Right,Germany,7
33,181,80,Right,England,34
33,182,81,Right,Germany,53
33,182,82,Right,Germany,4
33,172,64,Right,Germany,46
33,177,73,Right,England,70
33,172,69,Right,England,96
33,183,80,Right,England,62
33,191,90,Right,England,80
33,172,67,Right,Italy,43
33,184,78,Right,Italy,63
33,191,83,Right,Italy,69
33,170,72,Right,Italy,30
33,188,85,Right,Germany,15
33,195,91,Right,England,90
33,178,77,Right,England,15
33,178,69,Right,England,62
33,175,71,Right,Germany,59
33,181,70,Right,Italy,76
33,187,76,Right,Germany,0
33,187,82,Right,Italy,83
33,183,80,Right,Italy,46
33,182,73,Right,Italy,62
33,172,69,Right,Italy,1
33,174,75,Right,Italy,63
33,178,67,Right,Italy,98
33,181,80,Right,England,56
33,172,70,Right,Italy,37
33,181,74,Right,Germany,17
33,184,84,Right,Italy,87
33,174,68,Right,Italy,18
33,175,75,Right,England,49
33,181,76,Right,Germany,9
33,175,70,Right,Germany,85
33,180,75,Right,Germany,69
33,165,62,Right,Italy,10
33,185,82,Right,Italy,77
33,186,82,Right,Germany,82
33,194,92,Right,Germany,43
33,175,75,Right,England,56
33,180,73,Right,Germany,90
33,188,83,Right,England,35
33,178,69,Right,England,98
33,186,78,Right,Germany,74
33,188,85,Right,Germany,83
33,181,73,Right,Germany,44
33,173,65,Right,Italy,13
33,195,91,Right,England,1
33,181,70,Right,England,88
33,178,77,Right,Italy,8
33,187,76,Right,Germany,6
33,181,76,Right,Germany,2
33,178,70,Right,England,78
33,175,71,Right,Italy,58
33,182,76,Right,England,92
33,186,82,Right,Italy,9
33,183,80,Right,Germany,90
33,194,89,Right,Italy,54
33,168,63,Right,England,46
33,188,83,Right,England,3
33,165,62,Right,England,34
33,177,77,Right,Germany,60
33,183,75,Right,Germany,66
33,186,78,Right,Germany,85
33,185,80,Right,England,24
33,186,77,Right,Germany,43
33,182,77,Right,Italy,55
33,185,81,Right,Italy,83
33,182,75,Right,England,2
33,178,76,Right,England,7
33,191,87,Right,England,47
33,181,77,Right,Germany,72
33,169,69,Right,England,83
33,180,74,Right,England,64
33,183,78,Right,England,9
33,172,70,Right,Italy,21
33,187,78,Right,Italy,25
33,177,75,Right,Germany,14
33,176,78,Right,Italy,37
33,172,67,Right,England,60
33,179,72,Right,Germany,68
33,183,82,Right,Italy,47
33,186,79,Right,Italy,27
33,177,73,Right,Germany,43
33,172,67,Right,Italy,76
33,181,79,Right,England,41
33,183,80,Right,England,10
33,182,77,Right,Germany,17
33,178,76,Right,England,90
33,193,90,Right,Germany,24
33,182,77,Right,Germany,32
33,185,87,Right,Italy,94
33,176,78,Right,Germany,88
33,181,79,Right,England,46
33,185,81,Right,Germany,12
33,185,77,Right,Italy,56
33,182,75,Right,Italy,53
33,172,68,Right,Italy,97
33,191,87,Right,Italy,20
33,184,78,Right,Italy,26
33,181,75,Right,Germany,5
33,185,74,Right,Italy,9
33,189,79,Right,Italy,3
33,178,74,Right,England,17
33,178,75,Right,Germany,71
33,184,78,Right,England,33
33,176,71,Right,Germany,19
33,190,74,Right,Italy,67
33,185,80,Right,Germany,63
33,190,86,Right,Germany,85
33,177,71,Right,Italy,25
33,184,81,Right,England,12
33,176,71,Right,Germany,82
33,189,84,Right,Italy,27
33,167,67,Right,Germany,6
33,188,83,Right,England,93
33,180,74,Right,Germany,0
33,179,70,Right,England,4
33,168,62,Right,Germany,79
33,178,79,Right,Germany,13
33,188,81,Right,Italy,46
33,188,83,Right,Germany,64
33,181,75,Right,England,36
33,187,83,Right,Italy,92
33,180,76,Right,England,32
33,186,79,Right,England,45
33,188,79,Right,Italy,53
33,178,75,Right,England,82
33,187,89,Right,Germany,24
33,178,74,Right,Italy,29
33,168,62,Right,Italy,15
33,192,91,Right,Germany,22
33,183,77,Right,Italy,44
33,187,83,Right,Germany,86
33,189,84,Right,Italy,35
33,187,82,Right,England,68
33,175,73,Right,Germany,67
33,186,79,Right,England,68
33,180,74,Right,England,56
33,177,74,Right,Germany,37
33,176,74,Right,England,19
33,175,72,Right,Germany,3
